feature,mean_coefficient,abs_mean_coefficient,std_coefficient,t_statistic,annualized_impact,rank
dim_330,3.6556268596913135e-06,3.6556268596913135e-06,0.0010934643022953838,0.08408996267466991,0.0009139067149228283,709
dim_520,3.5821199919317915e-06,3.5821199919317915e-06,0.0009955209340626523,0.09039418538882381,0.0008955299979829479,710
dim_761,-3.5388050694978254e-06,3.5388050694978254e-06,0.0010524288280187326,-0.09277532740595107,-0.0008847012673744563,711
dim_193,-3.519796129371361e-06,3.519796129371361e-06,0.00110742851358461,-0.07972979561553831,-0.0008799490323428402,712
dim_412,3.3927729335575233e-06,3.3927729335575233e-06,0.001071741998984534,0.0874839575508694,0.0008481932333893809,713
dim_380,3.3793136682108168e-06,3.3793136682108168e-06,0.001169124480917911,0.07764926619204118,0.0008448284170527042,714
dim_682,3.3674384033415345e-06,3.3674384033415345e-06,0.001198545566125776,0.08079545433727785,0.0008418596008353836,715
dim_746,-3.35733233227585e-06,3.35733233227585e-06,0.0009366256758925008,-0.08836439975434049,-0.0008393330830689625,716
dim_644,-3.1430985528440656e-06,3.1430985528440656e-06,0.0010232227005817997,-0.09018606629668392,-0.0007857746382110164,717
dim_403,-3.060948585841097e-06,3.060948585841097e-06,0.001126829655341747,-0.07356485028323317,-0.0007652371464602742,718
dim_362,2.8922565079675104e-06,2.8922565079675104e-06,0.0010742626648976576,0.06468205692871455,0.0007230641269918776,719
dim_024,-2.8530865268681023e-06,2.8530865268681023e-06,0.0010805236422663962,-0.06976770469587168,-0.0007132716317170256,720
dim_659,-2.8388709978158695e-06,2.8388709978158695e-06,0.0009955148303111162,-0.0763543939128223,-0.0007097177494539674,721
dim_294,-2.83046176820115e-06,2.83046176820115e-06,0.001027515925633607,-0.06941649157928718,-0.0007076154420502875,722
dim_449,-2.7696336595606837e-06,2.7696336595606837e-06,0.0008872530048028449,-0.08226891832530382,-0.0006924084148901709,723
dim_562,2.741142439500131e-06,2.741142439500131e-06,0.0010104337517096171,0.07506522423309134,0.0006852856098750327,724
dim_582,-2.7070086617257222e-06,2.7070086617257222e-06,0.0009276608630715354,-0.07198364455094179,-0.0006767521654314306,725
dim_309,-2.6889656346413167e-06,2.6889656346413167e-06,0.0011601236567848274,-0.06089367824235728,-0.0006722414086603292,726
dim_611,2.5797194764401822e-06,2.5797194764401822e-06,0.0010833539773088302,0.0615368016115201,0.0006449298691100456,727
dim_724,-2.4692486833997696e-06,2.4692486833997696e-06,0.0009483247440867206,-0.0714965209248368,-0.0006173121708499424,728
dim_311,-2.4402140464683477e-06,2.4402140464683477e-06,0.0011261569010089453,-0.06268853951236603,-0.000610053511617087,729
dim_064,-2.427899542830801e-06,2.427899542830801e-06,0.0010805149346940696,-0.060013027435458555,-0.0006069748857077002,730
dim_767,2.410917740881018e-06,2.410917740881018e-06,0.0009883038824764058,0.06884719752269895,0.0006027294352202546,731
dim_287,-2.4092110342579344e-06,2.4092110342579344e-06,0.0010559253187410313,-0.06486077117289876,-0.0006023027585644836,732
dim_248,-2.302041204818003e-06,2.302041204818003e-06,0.0011677166098828656,-0.05229627463395303,-0.0005755103012045008,733
dim_671,2.246501271822679e-06,2.246501271822679e-06,0.0010591580172293177,0.05755422667781092,0.0005616253179556698,734
dim_023,2.054064828640912e-06,2.054064828640912e-06,0.0009979154095124349,0.05588659134495996,0.000513516207160228,735
dim_208,1.998508189167078e-06,1.998508189167078e-06,0.0009693559998399348,0.05389960307217907,0.0004996270472917696,736
dim_292,-1.954802201481897e-06,1.954802201481897e-06,0.0012185867016297146,-0.04546888467234201,-0.0004887005503704742,737
dim_135,1.926829136131746e-06,1.926829136131746e-06,0.0011308223173710776,0.04556745135936259,0.0004817072840329365,738
dim_727,-1.8184969987003268e-06,1.8184969987003268e-06,0.0008500931751309927,-0.05565822284040551,-0.0004546242496750817,739
dim_586,1.8016172041057643e-06,1.8016172041057643e-06,0.0011345777297765472,0.0426167722805468,0.0004504043010264411,740
dim_031,-1.7669742003341121e-06,1.7669742003341121e-06,0.0009353227450424266,-0.05093389154771382,-0.000441743550083528,741
dim_706,-1.599082940884653e-06,1.599082940884653e-06,0.0009112878175061611,-0.04672511836479968,-0.0003997707352211633,742
dim_093,-1.4843148151900481e-06,1.4843148151900481e-06,0.0010521566533810514,-0.036545127980098055,-0.000371078703797512,743
dim_175,-1.4734535442332648e-06,1.4734535442332648e-06,0.0010515180826292413,-0.03401306262908337,-0.0003683633860583162,744
dim_528,-1.4017574373115173e-06,1.4017574373115173e-06,0.0012051486198296258,-0.029730398541184207,-0.0003504393593278793,745
dim_197,-1.382662728917953e-06,1.382662728917953e-06,0.0009814698218148254,-0.03451498885766289,-0.0003456656822294882,746
dim_402,1.3760813488676963e-06,1.3760813488676963e-06,0.0009733030566765384,0.03641647772596559,0.00034402033721692404,747
dim_749,1.3340272446545788e-06,1.3340272446545788e-06,0.0010484275817380735,0.03519309614235999,0.0003335068111636447,748
dim_509,-1.2874672209087205e-06,1.2874672209087205e-06,0.001037438153244472,-0.032351202736042306,-0.00032186680522718015,749
dim_302,1.2198727913896983e-06,1.2198727913896983e-06,0.001159249987115049,0.027538646692803814,0.00030496819784742456,750
dim_596,-1.2149630983233656e-06,1.2149630983233656e-06,0.0009312299229441389,-0.03381805248224062,-0.0003037407745808414,751
dim_146,-1.1902570276616553e-06,1.1902570276616553e-06,0.0011088941603221185,-0.028135530508042978,-0.0002975642569154138,752
dim_470,1.0853394585455788e-06,1.0853394585455788e-06,0.0010845281526879736,0.02583271949043264,0.0002713348646363947,753
dim_751,9.81019884395909e-07,9.81019884395909e-07,0.00110321139859103,0.022472273758091518,0.00024525497109897725,754
dim_369,-9.279255833092112e-07,9.279255833092112e-07,0.0012770405761526678,-0.02020200695165189,-0.0002319813958273028,755
dim_735,-9.203467625768578e-07,9.203467625768578e-07,0.0010635073911325612,-0.02291875250619984,-0.00023008669064421446,756
dim_398,-9.183898250746227e-07,9.183898250746227e-07,0.001017605627899587,-0.022650379121194768,-0.00022959745626865567,757
dim_556,8.53924240222622e-07,8.53924240222622e-07,0.0011088445799883986,0.020305389444653977,0.0002134810600556555,758
dim_492,6.738119103779571e-07,6.738119103779571e-07,0.001024833010711995,0.016956148784750234,0.00016845297759448928,759
dim_464,6.545042300245761e-07,6.545042300245761e-07,0.0010663321169038158,0.015234095316078375,0.00016362605750614402,760
dim_214,5.330799732085785e-07,5.330799732085785e-07,0.000927426075864653,0.014445691105620552,0.00013326999330214463,761
dim_164,-4.17014363868078e-07,4.17014363868078e-07,0.0010989766185033392,-0.0095492847706384,-0.00010425359096701951,762
dim_417,3.850203116551196e-07,3.850203116551196e-07,0.0010713737300525688,0.009449789541501141,9.62550779137799e-05,763
dim_457,3.774998232865283e-07,3.774998232865283e-07,0.0011239043255991945,0.00862793884212677,9.437495582163208e-05,764
dim_498,2.92200328775493e-07,2.92200328775493e-07,0.0010530348348061086,0.007562654617072051,7.305008219387325e-05,765
dim_347,-1.1597802458992557e-07,1.1597802458992557e-07,0.0011930076298922274,-0.002412493687219175,-2.8994506147481394e-05,766
dim_424,2.1197306817266842e-08,2.1197306817266842e-08,0.000940587932542252,0.0005862009052397875,5.29932670431671e-06,767
dim_191,-9.431483935205582e-09,9.431483935205582e-09,0.001103623788167779,-0.0002248970993953271,-2.3578709838013954e-06,768
